Cluster,difference
1,16.879996999999996
1,47.139996
1,4.419998
1,33.05999799999999
1,65.47999800000001
1,56.68
1,9.459998999999996
1,34.18
1,42.67999699999999
1,37.85999699999999
1,36.059997
1,33.719997
1,64.760001
1,37.560004000000006
1,23.780003
1,36.840001
1,38.219997
1,0.4799950000000024
1,53.280003
1,28.18
1,46.599998
1,3.739998
1,57.280001999999996
1,50.2
1,60.680003
1,73.88000199999999
1,71.07999699999999
3,15.439979999999991
0,23.060000000000016
3,68.039997
3,78.43999
3,69.679998
3,68.16
3,72.960003
3,57.48000000000002
0,18.160000000000025
0,24.359980000000007
0,39.48000999999999
3,20.74000000000001
3,53.86001
3,66.05999999999999
3,69.44001
3,49.359999999999985
0,-10.5
0,58.20000000000002
0,49.499988
0,16.799990000000008
0,-0.7000000000000028
0,37.799998
0,53.19999999999999
0,1.4000000000000057
0,21.700000000000017
0,4.900000000000006
0,30.10000000000001
0,48.099999999999994
0,33.0
0,45.60001
0,-0.19999999999998863
0,37.49999
0,56.400000000000006
0,-0.20000000000000284
0,-22.799999999999997
0,34.000000000000014
0,41.5
2,21.699996999999996
2,-10.93999500000001
2,37.139996999999994
1,14.460003
1,30.279999000000004
1,-9.520004
1,-0.20000500000000443
1,28.400002
1,45.719998000000004
1,39.55999799999999
1,29.72000100000001
1,11.020000999999993
1,31.959998999999996
1,11.299999
1,28.120002999999997
1,15.200005000000004
1,9.320000000000007
1,43.579998
1,20.460003
1,23.060001
1,1.139999000000003
1,37.079998
1,24.300002999999997
1,81.340001
1,55.199999
1,51.39999900000001
1,35.340004
1,66.119999
1,7.32
1,30.839996
1,3.5400010000000037
1,11.440002
1,29.040000999999997
1,75.36001200000001
1,17.040001000000004
1,54.699999000000005
1,48.099999999999994
1,17.199996999999996
1,20.920002000000004
1,53.60001100000001
1,55.900001
1,22.660004
1,88.219999
1,65.43999900000001
1,9.819999000000003
1,22.82
1,22.040000999999997
1,27.899997999999997
1,37.01999799999999
1,22.180000000000007
1,60.980001
1,45.220005
1,41.960003
1,106.219998
1,40.119999
1,53.459999
1,19.940002
1,43.099998
1,72.120003
1,14.200001
1,38.879996999999996
1,26.360000000000007
1,59.480007
1,74.96000400000001
1,18.400001999999994
1,54.480000000000004
1,60.120002
1,30.260002000000007
1,75.5
1,15.619998000000002
1,24.980001
1,46.00000000000001
1,32.920002000000004
1,61.919999999999995
1,69.500001
1,7.379997000000003
1,52.64000099999999
1,48.540001
1,56.840001
1,44.220000000000006
1,-0.2999989999999997
1,68.339998
1,8.239998
1,26.720001999999994
1,58.7
1,44.0
0,47.140010000000004
0,60.97999
0,60.560001000000014
0,43.82000000000001
0,60.60001
0,50.32000000000001
0,50.100002
0,36.67998999999999
0,69.26000299999998
0,47.579999999999984
0,58.66
0,42.599990000000005
2,35.80001
1,32.399998
2,20.799999999999997
2,22.999989999999997
2,27.799990000000008
2,31.400009999999995
2,19.80000000000001
2,40.60000000000001
2,30.999999999999986
2,22.39999999999999
2,26.600009999999997
2,21.400009999999995
2,21.0
2,30.600002000000003
2,26.39999999999999
2,8.400000000000006
2,15.799999999999997
2,20.399990000000003
2,20.59998999999999
2,32.599990000000005
2,20.80000000000001
2,8.799999999999997
2,23.19999999999999
2,22.399997999999997
2,13.0
2,23.200001999999998
2,28.200009999999992
2,19.199996999999996
2,39.19999999999999
2,28.200000000000003
2,29.599990000000005
2,21.599999999999994
2,27.599997000000002
2,27.80000000000001
1,38.400002
2,28.60000000000001
2,29.200000000000003
2,36.599999999999994
2,23.0
2,12.599999999999994
2,24.000003000000007
2,26.80001
2,31.799990000000008
1,27.800003000000004
2,16.399990000000003
2,21.000010000000003
2,15.399999999999991
2,36.400000000000006
2,3.6000000000000085
2,23.400009999999995
2,25.600002000000003
2,32.400000000000006
2,19.599990000000005
2,36.400000000000006
2,36.19999999999999
2,14.000000000000014
2,29.19999
2,31.400009999999995
2,27.599999999999994
2,29.400000000000006
2,27.599998
2,34.99999
2,36.00001
1,21.799999999999997
2,34.599990000000005
2,30.400009999999995
2,19.200000000000003
2,22.19999
2,24.399990000000003
2,22.600009999999997
2,30.200009999999992
2,40.00001
2,13.0
2,27.999989999999997
2,37.60000000000001
1,16.599998999999997
1,29.599998
2,37.19999
1,18.799998000000002
2,15.400002
2,30.999989999999997
2,24.0
2,21.000001999999995
2,25.600009999999997
2,37.00001
2,24.19999
2,16.400000000000006
2,33.39999
2,29.400009999999995
2,34.400000000000006
1,27.599997000000002
2,24.400009999999995
2,24.80000000000001
2,31.0
2,25.199997999999994
2,25.200001999999998
2,31.800002000000006
2,24.400000000000006
2,20.400009999999995
2,11.599998
2,16.999999999999986
2,34.79999000000001
2,19.259989999999988
2,22.460000000000008
2,29.060000000000002
2,27.219999999999985
2,31.539999999999992
2,27.060000000000002
2,34.49998999999998
2,33.26001000000001
2,21.579999
2,34.36
2,36.56000000000002
2,31.939999999999984
2,19.799998000000002
2,28.260000000000005
2,29.860002999999992
2,30.040000000000006
2,26.319999999999993
2,29.260000000000005
2,21.299989999999994
2,27.839979999999997
2,22.0
2,32.49999600000001
2,30.799999999999983
2,17.899990000000003
2,26.299989999999994
2,21.81998999999999
2,23.319999999999993
2,16.019999
2,28.759990000000002
2,28.240010000000012
2,23.76001000000001
2,15.779989999999998
2,17.47999999999999
2,38.760000000000005
2,24.30000000000001
2,24.620002999999997
2,29.260002999999998
2,16.819999999999993
2,30.879999999999995
2,36.62001199999999
2,13.260001000000003
2,23.319999999999993
2,24.919999999999987
2,15.160000999999994
2,27.73998999999999
2,25.799999999999997
2,42.599996000000004
2,11.780000000000001
2,23.25999999999999
2,24.200000000000003
2,28.5
2,32.980000000000004
2,33.95998
2,30.179998000000012
2,20.45998999999999
2,24.799989999999994
2,27.359999999999985
2,10.840001
2,24.28
2,27.30000000000001
2,35.18000000000001
2,37.00001
2,37.72
2,23.260000000000005
2,22.22
2,26.47999999999999
2,30.320001999999988
2,28.42
2,25.379999999999995
2,16.11999999999999
2,31.58
2,22.979998999999992
2,29.200010000000006
2,27.799999999999997
2,30.42
2,27.819990000000004
1,32.099999999999994
2,29.060010000000005
2,28.11999999999999
2,25.33999
2,22.439999999999998
2,17.80000000000001
2,13.200000000000003
2,18.320009999999996
2,22.879999999999995
2,38.3
2,29.520000999999993
2,32.82001000000001
2,30.640010000000004
2,32.25998999999999
2,26.859989
2,27.900009999999995
2,35.940010000000015
2,29.560000000000002
2,29.939999999999998
2,36.28
2,27.46001000000001
2,25.180000000000007
2,31.60000000000001
2,18.140000000000015
2,31.080000000000013
2,25.300010000000015
2,31.17999999999998
2,22.459989999999976
2,31.500010000000003
2,31.620000000000005
2,25.540004999999994
2,25.46001000000001
2,34.13998999999998
2,33.84
2,46.83999899999999
2,27.779989999999998
2,29.060000000000016
2,23.679999999999993
2,32.79999999999998
2,18.179999999999993
2,22.24000000000001
2,34.23998999999999
2,16.72
2,32.540000000000006
2,31.299999999999983
2,24.140019999999993
2,25.239999999999995
2,21.559989999999985
2,25.03998999999999
2,25.75999999999999
2,29.44001
2,21.920000000000016
2,29.299999999999983
2,36.38000000000001
2,16.180000000000007
2,29.840000000000003
2,21.880000000000024
2,42.540000000000006
2,31.719989999999996
2,32.47999
2,39.34
2,10.560000000000002
2,26.860000000000014
2,31.039999999999992
2,16.11999999999999
2,19.939999999999998
2,16.480000000000004
2,31.639999999999986
2,11.640000000000015
2,27.640001999999996
2,45.89999999999999
2,34.040000000000006
2,30.659990000000008
2,32.64
2,34.299989999999994
2,16.299999999999997
2,38.05999
2,33.86000099999998
2,29.579998000000003
2,30.919999999999987
